"#靠交20253
社會上的好男人都是那種憨憨厚厚的 不敢追女生的宅宅

像那種穿得很時髦 打扮得很像田亞霍或王陽明的那種潮潮 他們才會主動去對女人示好
去逗女生笑
去跟女生講黃色笑話
去跟女生玩

這種的都是會劈腿的壞男人 ox妳就不負責任的那種

無奈女人就是學不乖 看到那種男人

就溼了 馬上對方說什麼就獻給他

宅心仁厚的宅宅明明只要一位女人跟他示好他就會跟她一輩子的 結果卻被女人不甩在一旁
寧可被拋棄也要跟潮潮壞男人生孩子
再來當單親媽媽

這就是為啥女人一直說找不到好男人的原因",82,2016-03-26T09:53:52,https://www.facebook.com/CowBeiNCTU/posts/911831185604496
"#靠北交大18326
考試非能力，有弊則行
分數不強求，有百才行
斯是 X X系，唯卷殷殷
考卷可互換，助教放心裡
雖是做了弊，一路裝到底
可以坡欸膚逼，力撇清
無被當之煩惱，無念書之壓力
中國王，美國林
米粉頭，尬賽楊
同考場的人云：「你他媽當我們是北七？」",82,2016-01-14T18:12:19,https://www.facebook.com/CowBeiNCTU/posts/868210309966584
"#靠北交大17190
靠北
朋友打code打到壞掉了
他以為哄板子就可以讓LED燈發亮",82,2015-12-15T15:48:07,https://www.facebook.com/CowBeiNCTU/posts/852442358210046
"#靠北交大16957
各位觀眾
教主開釋

加入台GG!!!
爽翻小GG!!!
每天硬GG!!!
爽到快GG!!!
Sieg G翁!!! Sieg G翁!!! Sieg G翁!!!

https://www.ptt.cc/bbs/Gossiping/M.1449647886.A.F24.html",82,2015-12-10T14:05:04,https://www.facebook.com/CowBeiNCTU/posts/850151691772446
"各位靠交粉絲？們安安
為慶祝粉專達到8000讚大關
小編要在本串留言下面徵女友~
痾⋯不對是徵粉專「大頭貼」！
請注意是徵粉專「大頭貼」喔！
有興趣的同學可以在下面附圖留言喔
小編二人會從裡面選出一張喜歡的來當成大頭貼～
最後還請大家繼續包容平常更新緩慢的靠北交大<3",82,2015-10-23T09:52:57,https://www.facebook.com/CowBeiNCTU/posts/829915017129447
"#靠北交大13210

學姊
我沒有要靠北你
但我剛剛真的嚇到了
你今天穿個露腰灰色上衣超正的
你的小牛仔熱褲也是很猛
但是........

你知道你的粉紅色內褲比你的熱褲還長嗎........",82,2015-06-15T07:32:19,https://www.facebook.com/CowBeiNCTU/posts/764631390324477
"#靠北交大10824
想不到在研一舍1樓也會遇到這樣很靠北的事。烘衣機的時間尚未歸零(至少還有7.8分鐘以上)，裡面的衣服就被人拿了出來。把別人衣服拿出來的人被苦主撞見，苦主跟他說""烘衣機的時間應該還沒到吧""，想不到他還理直氣壯的反嗆你說""你的衣服已經烘乾了""，""啊，不然再把你的衣服丟進去烘""，當下一點悔意也沒有。唉，都念到博士班了，還搞不清楚狀況，真他媽的沒教養。",82,2015-04-20T00:34:50,https://www.facebook.com/CowBeiNCTU/posts/736477696473180
"#靠北交大8866

安安
防水工程做好了沒
可以把奶油廚房蓋回去嗎?
不想一直吃化工小七啊",82,2015-03-12T07:19:30,https://www.facebook.com/CowBeiNCTU/posts/716888081765475
"#靠北交大8813

不是我要靠北，阿充滿蟑螂的十三舍現在就已經沒有F棚沒有奶廚了，還要每天聽隔壁工地在那邊動動動動動動動。阿這就算了，媽的最近宿網神不穩，開個youtube轉轉轉，開個FB轉轉轉，打個LOL一直重新連線中，媽拉要不要讓人活拉？",82,2015-03-10T03:53:22,https://www.facebook.com/CowBeiNCTU/posts/715624478558502
"#靠北交大8750

大家就別再苛責火力班了吧
真心覺得他們已經很辛苦了
我是梅竹熱舞的成員
女排比賽時我們就在體育館的正門外
我們吼叫時火力班都很熱情的從窗戶回應
謝謝火力班跟著我們一起吶喊
(欸不對應該是我們跟著他們一起歡呼哈哈)
真的超興奮也超感動的啊
我想再說一次
交大熱舞社愛你們！！！！！",82,2015-03-09T09:19:19,https://www.facebook.com/CowBeiNCTU/posts/715183108602639
"#靠北交大8364

http://www.dcard.tw/f/nthu/p/94304

交大出來講阿",82,2015-03-03T09:23:33,https://www.facebook.com/CowBeiNCTU/posts/712184235569193
"#靠北交大8308

為何梅竹電競沒有直播
幹",82,2015-03-02T04:26:57,https://www.facebook.com/CowBeiNCTU/posts/711475345640082
"#靠北交大6875

每年的小確幸

就是趁室友們都出去跨年時在寢室看片打槍

好期待喔 嘻嘻 ^^",82,2014-12-30T12:04:09,https://www.facebook.com/CowBeiNCTU/posts/679013472219603
"#靠北交大5587

http://www.thenewslens.com/post/94758/

交大一堆自以為潮的噁爛男
路人穿搭就算了還噴超濃的廉價香水
洗洗睡吧 只有你自我感覺良好而已",82,2014-11-27T05:47:01,https://www.facebook.com/CowBeiNCTU/posts/660368597417424
"#靠北交大4979

同學

考個密碼學也要作弊

手機放在胯下一直滑

把人當瞎子嗎

希望助教有抓到你

乖乖讀書的人都白吃就對了

傻眼",82,2014-11-12T04:34:23,https://www.facebook.com/CowBeiNCTU/posts/652578871529730
"#3125

靠杯呀~~
室友每天晚上都跑健身房、運動~~
在我們面前都在打電動，用LINE~~
結果後來才發現原來他1:00~3:00都窩上鋪K計程啦~~
偷K都不揪的啦~~
靠杯~~",82,2014-10-01T05:47:41,https://www.facebook.com/CowBeiNCTU/posts/628467703940847
"#668

幹，
我是不是生錯性別了，
當了21年的男人沒夯過，
大概半年前開始搞了支FB分身，
在各個奇怪社團發我的偽娘照，
結果他媽的一堆女網友都跟我很親，
還有給我看OP照片的，
甚至還有男的來虧我甚至約砲，
幹這是三小，
有沒有當了21的男人沒夯過，
女人當不到一年就夯的要人命的傳說？
幹上天好愛開玩笑喔操，
老子只是好玩才扮的，
他媽的骨子裡還是真男人啊，
幹嘛要讓我的這一面這麼夯，
讓我男性化的一面夯一點不行逆？
靠。",82,2014-05-28T10:25:29,https://www.facebook.com/CowBeiNCTU/posts/561237367330548
"#靠交40278
""大家都說，竹科是回收場，會有很多從良的妹子在那等回收，

於是我兢兢業業從交大這沙漠畢業，滿心期待地到竹科就業

一想到可以到竹科「回收」妹子，我就喜不自勝，因為我終於可以脫單啦!

但是我在這工作一陣子後發現，好像竹科的環境跟工四差不多

女生依舊很少,普妹就一堆人追，可愛的都名花有主

對此，我有點失望，說好的回收場呢？從良等待被回收的女孩呢？

我滿腔回收女孩的熱情漸漸被澆熄

究竟，「竹科是回收場」這是真有其事，還是想像中的香格里拉呢？

希望各位大哥指點迷津,要到哪兒回收，我真的好想回收一個女朋友啊啊錒啊啊錒~""",81,2017-07-16T10:03:57,https://www.facebook.com/CowBeiNCTU/posts/1328784993909111
"#靠交38336
""紓壓
https://www.facebook.com/UNILADTech/videos/1953564808254564/?hc_ref=NEWSFEED""",81,2017-06-08T00:10:14,https://www.facebook.com/CowBeiNCTU/posts/1291039421017002
"#靠交37719
靠北啊，在剪泡麵包裝時，不小心把耳機線也剪斷了QQ",81,2017-05-31T11:16:58,https://www.facebook.com/CowBeiNCTU/posts/1283905131730431
"#靠交36979
https://i.imgur.com/G9g5eHQ.jpg
來認領喔",81,2017-05-21T10:51:13,https://www.facebook.com/CowBeiNCTU/posts/1275837605870517
"#靠交34897
請tag整天哭邀自己邊緣人
其實很夯的人

我不是qq",81,2017-04-21T02:43:20,https://www.facebook.com/CowBeiNCTU/posts/1244838248970453
"#靠交33868
""chicken attack

http://www.appledaily.com.tw/realtimenews/article/international/20170406/1092559/""",81,2017-04-07T16:30:18,https://www.facebook.com/CowBeiNCTU/posts/1229383330515945
"#靠交31699
靠北我每次都為了LOL跟男朋友吵架
我覺得自己的脾氣好差嗚嗚
但男朋友每次打LOL都各種""指導""我，讓我就很不開心啊...

""插眼啊!""
""為什麼不看小地圖?""
""掃眼啊""
""買紅眼啊!整場沒看到你插過""
""飾品眼換一下啊""
""你不要站那麼前面好不好""
""不要點兵""
""不要被開""
""你走那裏幹嘛?""
""不要買那個裝啦要買XXX""
""不是教過你不要....""

整場遊戲都這樣真的很難讓人心情好= =
什麼都要指導我

之前就跟他說了我不喜歡這樣，他回我""阿別人教你都可以，我就說不得嗎?""
但別人不會這樣教啊= =
完全都不體諒我跟他的勝場差有八百多場欸
觀念差那麼多怎麼可能一朝一夕彌補?
其他人都會講一次然後放生我去嘗試
我死了只會亂傻笑又不會惱羞罵別人不救我
幹嘛一直講一直講搞得我很情緒低落

我覺得遊戲開心還比較重要，勝敗根本是其次
看我跟你們這些強者排就知道了啊，對面哪個戰力不是高我至少一兩千?我會贏線才有鬼啦

既然都找我打了，也知道我的實力很糟為什麼不願意多體諒我一下
我為了要學會跟你一起玩這個遊戲我也很努力啊，為什麼總是看不到?

煩欸QQ
但我又覺得他畢竟也是出於好意要教我，對他發脾氣好像我很不講理

可是那個語氣真的讓我壓力很大又很不開心TAT

好煩噢噢噢噢噢噢噢噢噢噢
誰快來幫我想想該怎麼辦啦...",81,2016-11-13T05:11:04,https://www.facebook.com/CowBeiNCTU/posts/1083203008467312
"#靠交31536
#include<stdio.h>
int main()
{
      int 學分=0;
      printf(""考上交大了真爽\n"");
      while(學分<128)
      {
              if((學分<128)&&跟的上進度)
              {
                      認真上課;
                      學分++;
              }
              辦個活動;
              跟不上進度ggggg;
              if((學分<128)&&跟不上進度)
              {
                      開啟ocw;
                      宿網不錯用;
                      打個爐石好了;
                      好不容易讀了一點點書;
                      好累喔去睡覺好了;
                      依舊跟不上進度;
               }
               if(要考期中期末了)
                       跟不上進度當然考不好囉;
      }
      printf(""開開心心畢業囉~"");
      return 0;
}
求計概大神幫助我跳出這個該死的迴圈",81,2016-11-09T03:21:23,https://www.facebook.com/CowBeiNCTU/posts/1078837298903883
"#靠交30936
沉重的控訴

10/26新生盃
18:30女子排球複賽
19:30女子籃球總冠軍賽
20:30女子排球複賽

對許多人來說
連續打兩場比賽對體能已是極大挑戰
但我們的女生仍很棒地拿到籃球總冠軍
而連打兩個小時後的排球複賽
看著女生們有時已沒有體力去追球
心裡是無比的心疼

只是盼望在未來主辦單位能體諒運動員
各項目負責單位做好時間的協調
能更妥當地去安排賽程
謝謝",81,2016-10-26T15:00:49,https://www.facebook.com/CowBeiNCTU/posts/1064250663695880
"#靠北交大29001
我她媽梅竹冠軍這兩天打LOL打到遊戲直接不見是怎樣
有沒有學校學校不讓人打LOL的八卦?",81,2016-09-20T13:48:13,https://www.facebook.com/CowBeiNCTU/posts/1031870373600576
"#靠交27055
上八卦版囉

有人要去爆料嗎 嘻嘻

https://www.ptt.cc/bbs/Gossiping/M.1466338737.A.B08.html",81,2016-06-19T14:38:54,https://www.facebook.com/CowBeiNCTU/posts/965918476862433
"#靠交26458
有什麼事比
期末考前一天分手還要難過

樓下幫QQ",81,2016-06-12T17:17:48,https://www.facebook.com/CowBeiNCTU/posts/961695510618063
"#靠交24484
 最近搞得滿城風雨的十二舍抓小偷案，確實會讓很多心存僥倖的人卻步，十分感謝，不過我有一些不一樣的意見。結論是，低調一點，對你沒有壞處，不過忠言逆耳，請有興趣的人再往下閱讀，謝謝。
  第一，po小偷文在靠北交大是因為高曝光率，但在小偷落網後，為何要在靠北交大po出自己的名字呢？(靠北交大版規1:文章不能含有人名、綽號、學號、房號等各種明顯洩漏身分的個人資料，請把關鍵字自行XX掉 否則不予發文)很明顯是違反版規，或許你會說這是自己發的沒有關係，不過在這匿名的平台上，有心人要發一篇假冒你的文章應該不是問題吧！其中的大部分說了你想要說的話，再偷渡幾句他想操弄大眾的語句，我想大部分的人都不會察覺吧！屆時，你勢必得在版上澄清，不過誰知道誰真誰假呢！這是希望你不要被當成陷害對象的小提醒，畢竟樹大招風嘛。
  第二，這行為很難不讓人聯想到日後用來炫耀吧！何出此言？拿這件事在交大109小學妹自介文下留言，想請問你居心何在？
  第三，原諒我私心的認為，功勞最大的是在工六發現小偷的人吧！不過我覺得你說得更好，「這份榮耀是大家的」，怎能歸功於特定的人，甚至是調出監視器的你。
  希望這件事能讓交大、讓你、讓我，更有長進。

By 交大老人",81,2016-05-18T19:24:00,https://www.facebook.com/CowBeiNCTU/posts/946787705442177
"#靠交23144
這麼狂的猴子你一定沒見過
http://forgetfulbc.blogspot.com/2016/04/monkeys.html",81,2016-04-30T16:51:40,https://www.facebook.com/CowBeiNCTU/posts/935644183223196
"#靠交21075
身邊有沒有長得可愛運動讀書一把罩的男生?
人家才不要帥哥
可愛男比較吸引人家>/////<",81,2016-04-15T10:59:33,https://www.facebook.com/CowBeiNCTU/posts/926187474168867
"#靠交20933
今天浩然前草地
絕對是交大迷妹密度最高的一天",81,2016-04-09T14:46:18,https://www.facebook.com/CowBeiNCTU/posts/922599897860958
"#靠交20080
真希望那些會在飲水機留下麵條的人，都會在某些重要的時刻得到懲罰。

例如走到車棚才發現忘記帶車鑰匙，回到宿舍又發現房間鑰匙也沒帶；
或是從便利商店走出來剛好下大雷雨，不但沒帶雨具，而且身上沒有多帶買雨傘的錢；
又或者是下一次買洋芋片的時候，買到空氣包；
還有，下一次想嘗試新的飲料卻買到很雷很難喝又很貴的飲料。

聖光會懲罰你們這些讓清潔阿姨更辛苦，也讓其他住宿生不方便的壞人。",81,2016-03-22T17:37:56,https://www.facebook.com/CowBeiNCTU/posts/908405755947039
"#脫魯交大19366
好想脫魯
真的好想",81,2016-03-03T15:39:16,https://www.facebook.com/CowBeiNCTU/posts/894913030629645
"#靠北交大15237
我難過...........改(搏君一笑XD)

那一年學測考完  當個聽話小孩
媽媽說台清交是美好未來
選台大電機沒上我不意外
就讀了交大真的很不應該

一開始  生活都很自在  讀書玩社團樣樣都來
如今我  剩一年可待  發現感情史完全空白

我難過的是  想把妹  談戀愛
卻發現放眼望去  都是肥宅
我以為是幻覺  可惜現實總是無奈

我難過的是  有正妹  好可愛
盡全力追求發現  慢了一拍
我只能這樣說  一個人也很精彩

==============================
附上正版連結
https://www.youtube.com/watch?v=7o-CtOgWMds",81,2015-10-07T10:09:27,https://www.facebook.com/CowBeiNCTU/posts/823160424471573
"#靠北交大13775

環校兩寶 幹你娘 撞死好了 
http://imgur.com/ZH7dYQn",81,2015-07-06T09:55:12,https://www.facebook.com/CowBeiNCTU/posts/775560729231543
"#靠北交大11533
交大男生請自重,要當人家工具人也先想清楚好嗎

如果去當正妹的工具人就算了,去當一些普妹,龍妹的工具人

是想害死她嗎?    你們這些理工宅未來出去也會過得不錯,女人自然會貼上來

但這些普妹龍妹被你們這種理工宅養慣了後,她們有辦法承受無情的社會壓力嗎

請遏止這種歪風OK?",81,2015-05-03T09:18:32,https://www.facebook.com/CowBeiNCTU/posts/743252165795733
"#靠北交大7754

最近看到各系因為微積分的事情在互戰
想幫應數說幾句話

我自己本身是資訊學院的學生
因為某些因素這學期修了一門跟應數系一起上的課(非大一)
在上課的過程中
我看到應數的同學們每個都振筆疾書地抄筆記
連下課了都還在繼續抄
或是一群人湧上去問老師問題、把黑板上的東西拍下來
期中考放眼望去大家幾乎都是8、9開頭
姑且先不論他們程度其實很好
他們這樣的上課態度不是我們很值得學習的嗎？
如果有幾個應數的學生在跟大家戰微積分的事
那應該是針對他們罵就好
幹嘛把整個應數都扯進去罵
還出現一堆沒工作啊、跳板啊、小系啊之類的批判
還有甚麼被電資類屌打的幼稚說詞
我自己是電資類學生 但我欣賞應數的學習風氣
如果有一兩個應數學生的態度不好 那是他們的事 不要扯到整個應數系
就像你這個電資類學生態度高傲 也不要讓大家都以為我們電資類都是這個樣子",81,2015-01-23T08:57:46,https://www.facebook.com/CowBeiNCTU/posts/693115597476057
"#靠北交大6606

靠北
我室友帶著他不承認的女朋友
出去打炮打了整整三個小時

聽說他原本要提早要回來讀物理的
結果就在那邊研究簡諧運動
以及做了關於彈性碰撞的實驗

聽說他原本要買冬至湯圓回來孝敬我們的
但是湯圓可以天天吃
冬至不能天天過

我今年美好的冬至
就在室友的打炮聲下度過了",81,2014-12-23T10:09:25,https://www.facebook.com/CowBeiNCTU/posts/673664106087873
"#靠北交大5037

幹  剛剛從13舍往奶廚走過去
旁邊一塊小小的草地
上面躺了六隻狗在睡覺
我們在期中考
你們一群臭狗竟然縮成一團在睡覺QQ
還一次六隻咧QQ",81,2014-11-13T10:22:53,https://www.facebook.com/CowBeiNCTU/posts/653378184783132
"#靠北交大4965

晚上洗完澡在房間擦乳液的時候，

門打了開來，室友走了進來，

我抬頭看了一眼就又低下來繼續擦。

好死不死，

被我瞥到你，翻了一個白眼。

我是男的，沒錯，
但你翻屁白眼阿!!

你感受過跑步跑到一半發現大腿濕濕的是因為流血嗎??

你會因為太乾糙一直抓，抓到被子都紅的嗎??

你有隨便一搓皮膚就漫天雪花的經驗嗎??

自以為自己比較MAN??

god damn it",81,2014-11-12T04:31:22,https://www.facebook.com/CowBeiNCTU/posts/652578194863131
"#3575

靠北
我的室友A想交女朋友
但是
他的第一個目標和室友B在一起了
第二個目標因為室友C而破局了
請問身為室友D的我 該怎麼幫助室友A 他好可憐噢...",81,2014-10-15T09:54:31,https://www.facebook.com/CowBeiNCTU/posts/638039776316973
"#3083

我們的萬用交大學生證~

我們的萬用交大學生證~

我們的萬用交大學生證~

我們的萬用交大學生證~

我們的萬用交大學生證~",81,2014-09-29T14:07:34,https://www.facebook.com/CowBeiNCTU/posts/627422874045330
"#2098

靠北阿
想當初老娘考上交大
還以為從此可以桃花朵朵開
孰不知 所上雄性比例少到令人噴淚
都已經少數民族了還自己自動在一起
是想逼死誰?
奇怪了 也沒長的嘴歪眼斜
至少也是腰擻 ㄋㄟ碰 咖噌頂扣扣阿?
也不是想要被當公主捧
只不過想認識一般男性交交朋友怎麼也這麼難?
哭哭 都來到交大一年了
還單身 只能到泳池看帥哥解解渴
靠北  怎麼這麼悲情",81,2014-06-21T18:37:24,https://www.facebook.com/CowBeiNCTU/posts/574757112645240
"#靠交41057
""靠邀。。。
[情報] 107研替83年(含)以後都不符資格拉
https://www.ptt.cc/bbs/Tech_Job/M.1501857263.A.55C.html""",80,2017-08-06T04:48:33,https://www.facebook.com/CowBeiNCTU/posts/1348296308624646
"#靠交40426
""我認為誤po整骨的師長其實不是誤po
老師應該是希望我們認識一下正統醫學和其他醫學的差別
有時候我們難免會想
課程就是把一堆過去的  非常有組織的知識
很大量的  在一學期內灌輸到我們腦袋裡
消化得好消化不好  是學生的個人造化
老師管不著  而這卻是我們學到了表面還是內涵

反過來講
寓科學  或知識於生活  才是最高竿的教學方式
透過這一次有意無意的烏龍
讓學生有機會   群起地  來學習一點東西
這可能是老師的用意
而我們這群人  只是一窩蜂瞎起閧
辜負了老師的用心  太可惜了

從一個整骨的趣事
我花了一兩個小時爬爬wiki  趣圖書館找找書
包括”整骨療法”、”替代醫學”、 “生物醫學” 
它們的簡介和一些研究方法  創始人和組織
另一方面也查了Laughter Theory  
探討人為什麼會笑的文章
因為我每次滑這些整骨文章就會笑到被室友嗆QAQ
之前的大一英文課本講了三大理由
而網路文章則細部地整理出二十多個理由

學校開設通識課程的意義
除了降低教師失業率之外
以學生的角度不就是多認識一些事物？？
大學最初的理念也就是如此
專業和通識的平衡
是國家優秀人才的兩個要件
老師
我答對了嗎？？？？？""",80,2017-07-19T19:41:13,https://www.facebook.com/CowBeiNCTU/posts/1332088180245459
"#靠交40382
非酸文，只是實話
她高中時期跟現在樣子差很多:'(
原本很喜歡她 看了她在韓國的影片和其他報導後才知道為什麼她一堆負評 連台灣新聞媒體也不捧場了
有興趣自行去查 資訊到處都有
懶人包:
1不謙虛 
說自己是北一校花還說自己像IU
2太急躁 
連韓文都不學就一股腦去韓國想紅
3沒實力 
節目裡她畫面極少 唱歌跳舞都不行 被刪減一堆 連英文都不會講 直接講中文 最後節目裡成績吊車尾 令人失望
4沒內涵 
看訪談和節目就知道",80,2017-07-18T09:34:06,https://www.facebook.com/CowBeiNCTU/posts/1330691873718423
"#靠交38268
""一進朋友房間
看到這個
http://imgur.com/a/sYrTb

媽的沒錯 就是兩罐尿在桌上 啥小
他的理由是廁所太遠了
媽的也才10公尺不到
誰能告訴我這種怎麼救""",80,2017-06-07T08:42:55,https://www.facebook.com/CowBeiNCTU/posts/1290417807745830
"#靠交36890
""今天是5/20
如果這篇貼文破520個愛心
我就在5/20晚上5點20分
跟我愛的人告白
FB會直播""",80,2017-05-20T02:36:05,https://www.facebook.com/CowBeiNCTU/posts/1274780049309606
"協尋失竊機車
所通報之轄區:
新竹市東區第二分局埔頂派出所
報案三聯單號碼: P10601AUEF20VUH
.
失竊車輛資料如下:
《出廠年份》2013年式
《車輛廠牌》AEON
《車輛型號》My150
《車輛顏色》黑紅
《車排氣量》149cc
《車牌號碼》675-NBS
《失竊地點》新竹市東區大學路1001號
(交通大學光復校區A車棚)
《失竊時間》2017/01/25 03:00
《特徵敍述》車尾車牌下有台獨擋泥板，車身左側殼有UA品牌LOGO貼紙、油箱右側有交通大學機車停車證，車尾扶手換為貨架(遭竊時未裝置物箱)。
《聯繫方式》0910686997 王先生
《參考照片》",80,2017-02-08T07:11:12,https://www.facebook.com/CowBeiNCTU/posts/1172050236249255
"#靠交34319
看了幾篇靠北文，有幾個心得想跟大家分享
1.第一時間道歉，道歉不等於懦弱，有時甚至會給人一種成熟感。若真的無法，裝死也不差。
2.切忌硬碰硬，會po文就代表對方已經氣在頭上了。這時回覆任何情緒字眼都會引起爭議。不管對方兇幾點，處理人沒必要跟他耗口德。
3.詢問更有經驗者。店長或是學長姐，至少有跟人討論過。
4.判斷風向。請把自己置身事外，如果自己不是當事人，你會覺得誰對誰錯?而這就是風向常往之處。
5.解釋在後。應該會給人較少狡辯的感覺吧?
至於親友團挺自己的朋友時，請想想自己的""幫忙""能不能給處理人正面效益。不是要給他很屌很猛的感覺，而是能不能解決問題。很明顯的，親友團如果處理不好，團體就會淪為下個攻擊對象。
以上是小弟的建議，參考看看",80,2017-01-09T06:22:08,https://www.facebook.com/CowBeiNCTU/posts/1142976379156641
"#靠交34207
台南人獨特的句末助詞［膩］ 到底該怎麼用啊？？？
聽台南人講都覺得很順，但自己講又很怪膩",80,2016-12-24T08:02:29,https://www.facebook.com/CowBeiNCTU/posts/1128264360627843
"#靠交33869
狡兔死獵狗烹，鳥射畢良弓藏，沒貢獻的野豬隨時能被宰殺，有幫忙的老馬在繁榮時被人遺忘。

身為選手我也想靠北壓，來領OW的有多少是選手?有多少是在交大拿到冠軍前就知道有這個比賽的?有多少人有看過線上轉播?
看從前面數來三、四十個人，好像都沒很清楚，只知道交大拿了某個冠軍所以有個免費的遊戲可以拿，市價還值不少錢，阿然後自己能排到是因為自己有「努力」早起來排?
可憐的選手阿，套句我朋友的話，這是什麼感覺呢?就像那孤臣名將開疆闢土，好不容易攻下了一座城市，卻被那奸臣小人搶先拿去了功勞一般，打拼的歲月轉眼成空、共患難的戰友難以交代、只剩下成噸空虛襲來。
你說有什麼好靠北的，有拿積分的選手不都能先拿到一份了，我卻想問你，棄友獨享你能玩得快樂?眾志向上，才有交大冠軍的這一天，一點小小的不一樣今天可能就沒有這五百份了，也不是說我們有多偉大，但即使領取規則這樣定，你們也多少能對我們抱持點敬意吧，連具體贏的原因都不知道就太扯了(這邊我已經沒在靠北不讓選手能優先拿的這個領取體制了，我只希望有搶贏的人至少知道我們是贏在哪些項目，還有整個比賽到底在比什麼)

有時候最有效率的方法未必是最有禮貌的方法，插隊、以物占位、一人多排給其他人說我就不靠北了，我只是想以選手的角度跟大家說說感受而已。

不說了，今天靠北完，明天仍要為OW擠破頭，仍要為了學業努力奮鬥，仍要為了喜歡的人當工具人
1900在未來回頭看一定只是一筆很小的錢，然而這件事情卻是個很好的人性參考經驗，不管是在高學歷的學府或者是社會的小角落，總是良莠不齊。

題外話，學聯會只看到會長來監督而已喔，基本上工作人員都是暴雪的人，另外今天的兩百份其實包括七位選手各一份以及學聯會長自己一份(不確定，好像看他有直接拿一份?)，所以才會有人覺得少算了吧，當然也不排除有某些缺德的人插隊幫排就是了。對了，有錯請指證，有占便宜的就別來秀了，大家明天再來衝一波~",80,2016-12-19T16:40:07,https://www.facebook.com/CowBeiNCTU/posts/1124525814335031
"#靠交30497
如果微積分重修又被當怎麼辦",80,2016-10-17T03:12:25,https://www.facebook.com/CowBeiNCTU/posts/1055105981277015
"#靠北交大29761
""三大討人厭室友:
1.玩遊戲不戴耳機/大吼大叫

2.鬧鐘設超早，結果全房間他最晚起來，原來是怕室友遲到幫忙設鬧鐘啊真貼心，幹，你以為你的鬧鈴很好聽?

3.說很熱要開冷氣，結果開它馬三小溫度，吹到關電風扇.在房間穿外套.然後睡覺整個人捲在棉被裡?

有沒有過來人教教室友中了兩項的小弟如何跟他和平共處度過剩下的一年?""",80,2016-09-27T07:33:58,https://www.facebook.com/CowBeiNCTU/posts/1037490743038539
"#靠北交大29748
颱風來襲，圖書館閉館一個月😰😰😰
http://www.lib.nctu.edu.tw/news/do-calender/mindex-24200/",80,2016-09-27T07:28:55,https://www.facebook.com/CowBeiNCTU/posts/1037480736372873
"#靠北交大28926
請問有人有在女二的男廁撿到黑色的皮夾嗎？裡面有他這學期的學費！是整個暑假辛苦打工賺來的！如果有看到麻煩留言！謝謝！",80,2016-09-16T14:07:38,https://www.facebook.com/CowBeiNCTU/posts/1028680983919515
"#靠交26790
照資工系這樣活下去
哪位的肝能活超過40歲XD",80,2016-06-16T12:30:43,https://www.facebook.com/CowBeiNCTU/posts/963981150389499
"#靠交25943
https://www.youtube.com/watch?v=vJRpIMTgBo0
9分10秒
9分40秒
 
成功高中+87分",80,2016-06-06T07:40:48,https://www.facebook.com/CowBeiNCTU/posts/957921507662130
"#靠交20703
各位學長姐好
我是今年的高三生
我想請教學長姐
電子系和電機系的差別是什麼
因為我看兩個的修課內容好像差不多

另外電機系去年的分數比較高
但是我有一個同學的爸爸是相關領域的
他爸爸卻說交大電子系比較強

希望學長姐能夠幫我分析一下電子系和電機系的差別
謝謝!

P.S.
因為這邊學長姐很多
我又不知道該去哪裡發問
所以就po在這邊
請學長姐不要見怪!",80,2016-04-05T16:58:46,https://www.facebook.com/CowBeiNCTU/posts/920319148089033
"#靠交20351
電資的是不是都木頭啊?
老娘都倒貼成這樣
你還是不聞不問
你活該魯一輩子啦",80,2016-03-28T16:51:58,https://www.facebook.com/CowBeiNCTU/posts/914006042053677
"#靠北交大18354
這我一定要靠北
1/15晚上 大概七點25分時 從健身房走出來，聽到有三個人坦蕩蕩的批評在健身房裡鍛鍊的男士，說他好噁心，胸不知道是幾罩杯，是男的還是女的，接著又說自己是打排球的，只要輕盈就好。  

我想說的是雖然我與那位先生不相認識，但我一眼就知道他可能在準備bodybuilding的比賽，每個人到健身房的目的性本來就不同，都已經唸到交大了，
可以學著尊重每個族群嗎?
況且，在我看來你根本沒肌肉，你舉的重量輕的我以為是在復健，真的要比肌力的話，歡迎來比深蹲唷(對了是全蹲唷  不是守正蹲  或是1/4蹲唷)  啾咪
                                                                             交大   深蹲重量為體重兩倍的弱者   留",80,2016-01-15T16:05:54,https://www.facebook.com/CowBeiNCTU/posts/868685226585759
